idMvt;conf;xsaisi;ysaisi;epsg;num_insee;commune;dateDebut;lieu_dit;typeMvt;libelleType;fiabiliteType;libelleFiabilite;PrecDate;libelleDate;prec_xy;libellePrec;longitudeDoublePrec;latitudeDoublePrec;
"20300240";;"381072.700000000012";"2003925";"27572";"33366";"SAINT-ANDRE-DE-CUBZAC";"1978-01-01";"le tasta (2001)";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.439661059999999992";"45.0011599999999987";
"20300241";;"381024.900000000023";"2004053.19999999995";"27572";"33366";"SAINT-ANDRE-DE-CUBZAC";"1986-07-18";"le tasta";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.440326569999999973";"45.0022960000000012";
"20300242";;"381345.099999999977";"2004069.19999999995";"27572";"33366";"SAINT-ANDRE-DE-CUBZAC";"1987-03-01";"plantey";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.436279099999999975";"45.0025400000000033";
"20300243";;"381393.299999999988";"2004101.10000000009";"27572";"33366";"SAINT-ANDRE-DE-CUBZAC";"1987-09-01";"plantey";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.435685199999999995";"45.0028420000000011";
"20300244";;"381329.099999999977";"2004117.19999999995";"27572";"33366";"SAINT-ANDRE-DE-CUBZAC";"1989-12-01";"plantey";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.436503299999999983";"45.0029680000000027";
"20300245";;"380788.299999999988";"2004072.60000000009";"27572";"33366";"SAINT-ANDRE-DE-CUBZAC";"2001-03-09";"le tasta";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.443338479999999979";"45.0024000000000015";
"20300248";;"402922.400000000023";"1990968.19999999995";"27572";"33394";"SAINT-EMILION";"1887-01-26";"madeleine";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.157576830000000001";"44.8912699999999987";
"20300249";;"402852.599999999977";"1991044";"27572";"33394";"SAINT-EMILION";"1897-03-01";"madeleine";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.15848000000000001";"44.8919330000000016";
"20300250";;"403478.099999999977";"1991215.80000000005";"27572";"33394";"SAINT-EMILION";"1910-09-01";"les menuts";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.15064435000000001";"44.8936580000000021";
"20300251";;"403343.799999999988";"1991465.19999999995";"27572";"33394";"SAINT-EMILION";"1919-12-01";"CV n°5 villemaurine";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.152438920000000006";"44.895859999999999";
"20300253";;"403019";"1990952.5";"27572";"33394";"SAINT-EMILION";"1925-01-01";"rue portail Ste Marie";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"1";"Mètre";"-0.156343640000000006";"44.8911500000000032";
"20300254";;"402850";"1991110";"27572";"33394";"SAINT-EMILION";"1935-12-02";"Chemin de la Pége (VC n° 18) Le Bourg";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.158544450000000003";"44.8925249999999991";
"20300256";;"402873.099999999977";"1990985.5";"27572";"33394";"SAINT-EMILION";"1982-02-02";"Rue des Douves";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"1";"Mètre";"-0.158203769999999994";"44.8914150000000021";
"20300258";;"402794.900000000023";"1990794.60000000009";"27572";"33394";"SAINT-EMILION";"1986-01-01";"La Madeleine (parcelle AO76)";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"1";"Mètre";"-0.159113480000000002";"44.8896749999999969";
"20300259";;"402865.5";"1991037.19999999995";"27572";"33394";"SAINT-EMILION";"1994-02-17";"Vignoble Bel Air (Le Bourg)";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"1";"Mètre";"-0.158312779999999986";"44.8918719999999993";
"20300230";;"412568.599999999977";"1980460.5";"27572";"33344";"PUJOLS";"1998-01-01";"Aux granges";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.0315579179999999973";"44.7994839999999996";
"20300204";;"404767.5";"1996494.39999999991";"27572";"33290";"MONTAGNE";"1987-03-01";"Moulin de Calon";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.13643037999999999";"44.941474999999997";
"20300206";;"405088";"1994971";"27572";"33290";"MONTAGNE";"1997-12-09";"Bourg Saint Georges";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.131773830000000008";"44.9278699999999986";
"20300210";;"392315";"1986155";"27572";"33303";"NERIGEAN";"2000-01-01";"Carpentey";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.289681940000000027";"44.8448939999999965";
"20300215";;"365850";"2016052";"27572";"33325";"PLASSAC";"2002-03-04";"Les Trincars";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.638345099999999999";"45.1051599999999979";
"20300216";;"406798.900000000023";"1952075";"27572";"33331";"PONDAURAT";"1991-01-01";"Luflade";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.0933269800000000038";"44.5427320000000009";
"20300217";;"381800.799999999988";"1968910.39999999991";"27572";"33334";"PORTETS";"2003-03-21";"cluchon";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.414895830000000021";"44.6866460000000032";
"20300218";;"390136.400000000023";"1955438.60000000009";"27572";"33337";"PREIGNAC";"1986-10-01";"le violet (1985)";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.30416726999999999";"44.5681340000000006";
"20300219";;"389191.700000000012";"1956079.19999999995";"27572";"33337";"PREIGNAC";"1988-06-13";"sauhuc";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.316308440000000024";"44.573599999999999";
"20300221";;"388903.299999999988";"1954782.19999999995";"27572";"33337";"PREIGNAC";"1995-10-01";"le haine (1995)";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.319391069999999999";"44.5618550000000013";
"20300224";;"377487.299999999988";"2007564.39999999991";"27572";"33339";"PRIGNAC-ET-MARCAMPS";"1999-11-09";"plantier neuf";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.486753639999999987";"45.0327219999999997";
"20300225";;"376775.5";"2007660.80000000005";"27572";"33339";"PRIGNAC-ET-MARCAMPS";"2001-07-01";"plumet sud (RD n°669)";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.49581154999999999";"45.0333630000000014";
"20300226";;"377327";"2008316.89999999991";"27572";"33339";"PRIGNAC-ET-MARCAMPS";"1931-02-09";"jancier";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.489125430000000028";"45.039439999999999";
"20300227";;"409849.900000000023";"1996806.89999999991";"27572";"33342";"PUISSEGUIN";"1999-11-23";"Roques";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.0722195000000000059";"44.9457049999999967";
"20300228";;"412831";"1980434.10000000009";"27572";"33344";"PUJOLS";"1975-01-01";"Aux granges";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.0282397700000000008";"44.7993200000000016";
"20300229";;"412673.5";"1980539.19999999995";"27572";"33344";"PUJOLS";"1980-01-01";"Les Granges";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.0302621440000000012";"44.800224";
"20300261";;"402891.700000000012";"1990819.60000000009";"27572";"33394";"SAINT-EMILION";"1997-12-30";"Vignoble Bel Air (Le Bourg)";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"1";"Mètre";"-0.157896800000000004";"44.8899299999999997";
"20300262";;"403023.700000000012";"1990778.60000000009";"27572";"33394";"SAINT-EMILION";"1998-10-01";"madeleine (propriété Deminière)";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.156210970000000005";"44.8896000000000015";
"20300263";;"402398";"1990908.80000000005";"27572";"33394";"SAINT-EMILION";"1999-02-16";"plante blé";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"1";"Mètre";"-0.16418010999999999";"44.8905869999999965";
"20300264";;"403455.900000000023";"1991270";"27572";"33394";"SAINT-EMILION";"2000-01-03";"Les Menuts";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"1";"Mètre";"-0.15094421999999999";"44.8941349999999986";
"20300265";;"403322.900000000023";"1991449.60000000009";"27572";"33394";"SAINT-EMILION";"2000-05-05";"Villemaurine";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"1";"Mètre";"-0.152698520000000004";"44.8957180000000022";
"20300266";;"402398.599999999977";"1990908.89999999991";"27572";"33394";"SAINT-EMILION";"2002-03-05";"Plante Blé";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"1";"Mètre";"-0.164167459999999987";"44.8905869999999965";
"20300268";;"390344.099999999977";"1997595.80000000005";"27572";"33414";"SAINT-GERMAIN-DE-LA-RIVIERE";"1910-05-05";"lagarde";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.319475200000000015";"44.9471470000000011";
"20300269";;"389911.799999999988";"1998380.39999999991";"27572";"33414";"SAINT-GERMAIN-DE-LA-RIVIERE";"1867-04-01";"campailley";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.325280159999999985";"44.9540629999999979";
"20300270";;"389295.799999999988";"1986246.39999999991";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"1960-02-01";"anglade";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.327868040000000027";"44.8447949999999977";
"20300271";;"389071.599999999977";"1986326.5";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"1963-01-01";"beaupied";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.330732760000000015";"44.8454479999999975";
"20300273";;"390112.400000000023";"1986374.39999999991";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"1993-05-01";"la borie dagen";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.317611960000000026";"44.8461950000000016";
"20300274";;"389327.799999999988";"1986038.10000000009";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"1993-01-01";"fonvideau (1997)";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.327374580000000026";"44.8429369999999992";
"20300275";;"389360";"1986198.19999999995";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"1994-01-01";"anglade";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.327038800000000018";"44.8443830000000005";
"20300276";;"389424.099999999977";"1986006";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"1997-06-01";"fonvideau (1993)";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.326147880000000001";"44.8426779999999994";
"20300277";;"389279.799999999988";"1986662.60000000009";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"2003-04-30";"petit bois";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.328248980000000024";"44.8485399999999998";
"20300278";;"389344.099999999977";"1986294.19999999995";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"1865-02-07";"anglade";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.32728210000000002";"44.8452399999999969";
"20300280";;"378620";"2007140";"27572";"33415";"SAINT-GERVAIS";"1997-06-12";"moureau";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.472197900000000004";"45.0292779999999979";
"20300281";;"378752.400000000023";"2006740.19999999995";"27572";"33415";"SAINT-GERVAIS";"2001-05-16";"blanquine";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.470343349999999993";"45.0257229999999993";
"20300282";;"378448.200000000012";"2006628.19999999995";"27572";"33415";"SAINT-GERVAIS";"1985-02-25";"matard";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.474146000000000012";"45.0246199999999988";
"20300283";;"379462.400000000023";"2007315.60000000009";"27572";"33425";"SAINT-LAURENT-D'ARCE";"1984-09-01";"couteau";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.461603549999999974";"45.0311280000000025";
"20300284";;"379598.900000000023";"2007027.39999999991";"27572";"33425";"SAINT-LAURENT-D'ARCE";"2001-03-30";"VC n°5 de Barreau";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.459736350000000016";"45.028576000000001";
"20300287";;"404551.299999999988";"1990021.19999999995";"27572";"33426";"SAINT-LAURENT-DES-COMBES";"1970-01-01";"le bourg";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"1";"Mètre";"-0.136597500000000011";"44.8832170000000019";
"20300179";;"394175";"1954042";"27572";"33227";"LANGON";"1995-08-10";"Rond-point d'Aquitaine";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.252802499999999986";"44.5567860000000024";
"20300185";;"383188.299999999988";"1971929.5";"27572";"33534";"LE TOURNE";"1984-06-01";"chemin de ""la cote""";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.398745200000000022";"44.7142259999999965";
"20300188";;"381307.200000000012";"1980566";"27572";"33245";"LIGNAN-DE-BORDEAUX";"1984-10-01";"Cazaubaque";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.426285619999999976";"44.7912600000000012";
"20300189";;"381387.299999999988";"1980526.19999999995";"27572";"33245";"LIGNAN-DE-BORDEAUX";"2001-02-10";"Bourg";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.425258000000000025";"44.7909239999999969";
"20300191";;"373338";"1990262";"27572";"33249";"LORMONT";"2001-01-10";"Fingues Ouest";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.531342300000000045";"44.8758430000000033";
"20300015";;"368564.400000000023";"2010361.10000000009";"27572";"33035";"BAYON-SUR-GIRONDE";"1858-04-08";"le luc";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.601193960000000027";"45.0549239999999998";
"20300016";;"368522.700000000012";"2010654.10000000009";"27572";"33035";"BAYON-SUR-GIRONDE";"1890-02-12";;"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"5";"Commune";"-0.616944849999999989";"45.0442159999999987";
"20300017";;"368297.700000000012";"2010981.5";"27572";"33035";"BAYON-SUR-GIRONDE";"1905-01-01";"enclos de larroque";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.604862200000000017";"45.0604170000000011";
"20300018";;"368325.900000000023";"2011062.5";"27572";"33035";"BAYON-SUR-GIRONDE";"1913-01-01";"enclos de larroque";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.604545099999999946";"45.0611460000000008";
"20300023";;"368382.799999999988";"2010911.39999999991";"27572";"33035";"BAYON-SUR-GIRONDE";"1970-01-01";"lestournie";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.603750470000000039";"45.0598069999999993";
"20300028";;"368246.5";"2011050.10000000009";"27572";"33035";"BAYON-SUR-GIRONDE";"1979-07-01";"lestournie";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.605554040000000016";"45.0610100000000031";
"20300029";;"369157";"2010297.19999999995";"27572";"33035";"BAYON-SUR-GIRONDE";"1979-01-01";"le bourdieu";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.593643370000000004";"45.054546000000002";
"63300139";;"367065";"2011075";"27572";"33182";"GAURIAC";"1879-01-01";"Le Rigalet";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.620544627610220001";"45.0608359121538982";
"63300140";;"367304.400000000023";"2010794";"27572";"33182";"GAURIAC";"1894-01-01";"Vitescale";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.617379358556881974";"45.0583908939733035";
"63300141";;"366737";"2012041";"27572";"33182";"GAURIAC";"1895-01-01";"Poyanne";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.62516661927802597";"45.0694080196159987";
"63300144";;"366796";"2012305";"27572";"33182";"GAURIAC";"1936-01-01";"Perrinque";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.624544460184045969";"45.0718010650058005";
"63300146";;"367332";"2011487";"27572";"33182";"GAURIAC";"1942-01-01";"Bourg";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.617354787095787949";"45.0646296174079026";
"63300148";;"367346";"2011484";"27572";"33182";"GAURIAC";"1962-01-01";"Bourg";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.617175782139319007";"45.0646073835204035";
"20300093";;"377647.400000000023";"1977763";"27572";"33085";"CAMBLANES-ET-MEYNAC";"1982-02-12";"Maugey";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.471220169999999994";"44.7648960000000002";
"20300095";;"376422.5";"1978557.39999999991";"27572";"33085";"CAMBLANES-ET-MEYNAC";"1997-08-01";"Fondebonne";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.487035779999999974";"44.7716399999999979";
"20300099";;"387213";"1971297";"27572";"33093";"CAPIAN";"1999-09-26";"Maret";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.347732900000000011";"44.7097800000000021";
"20300109";;"380040.299999999988";"2000529.39999999991";"27572";"33143";"CUBZAC-LES-PONTS";"1979-11-01";"bicot";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.451222400000000023";"44.9703030000000012";
"20300128";;"367283.400000000023";"2011346";"27572";"33182";"GAURIAC";"1931-01-01";"Francicot";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.617909000000000042";"45.0633470000000003";
"63300155";;"367218";"2011953";"27572";"33182";"GAURIAC";"1985-01-01";"Bone";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.619023161463711946";"45.0687798679401013";
"63300159";;"367336";"2010780";"27572";"33182";"GAURIAC";"1988-01-01";"Vitescale";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.616966843937373999";"45.0582758675777981";
"20300137";;"367228.400000000023";"2011955";"27572";"33182";"GAURIAC";"1994-01-01";"Bone";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.618897260000000005";"45.0688000000000031";
"20300140";;"367073.5";"2012143.19999999995";"27572";"33182";"GAURIAC";"1999-11-25";"Camp Haut";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.620940500000000006";"45.0704399999999978";
"20300143";;"367285.299999999988";"2011482";"27572";"33182";"GAURIAC";"2002-08-23";"Francicot";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.617948530000000051";"45.0645680000000013";
"20300149";;"384515";"1972658";"27572";"33201";"HAUX";"1993-05-19";"Courcouyac";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.382334799999999975";"44.7211840000000009";
"20300111";;"396436";"1980716.39999999991";"27572";"33147";"DAIGNAC";"1982-03-01";"RD n°122";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.235357960000000005";"44.797226000000002";
"20300119";;"417798.400000000023";"1982594.80000000005";"27572";"33168";"FLAUJAGUES";"1995-01-13";"Le Couzis";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"0.0336797100000000016";"44.8200760000000002";
"20300121";;"366745.900000000023";"2011850.19999999995";"27572";"33182";"GAURIAC";"1830-01-01";"Poyanne";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.624961100000000047";"45.067695999999998";
"20300123";;"366687.200000000012";"2011882";"27572";"33182";"GAURIAC";"1860-01-01";"Poyanne";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.62572479999999997";"45.0679629999999989";
"20300124";;"367172.200000000012";"2011240.5";"27572";"33182";"GAURIAC";"1880-01-01";"Francicot";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.619266329999999976";"45.0623549999999966";
"20300125";;"367268.799999999988";"2011240";"27572";"33182";"GAURIAC";"1907-10-01";"Francicot";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.618036029999999958";"45.0623900000000006";
"20300041";;"368180";"2010697.39999999991";"27572";"33035";"BAYON-SUR-GIRONDE";"1998-01-01";"rousset";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.606223399999999968";"45.0578160000000025";
"20300043";;"367587.799999999988";"2010505.19999999995";"27572";"33035";"BAYON-SUR-GIRONDE";"2000-01-10";"roque plissau";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.613639900000000016";"45.055889999999998";
"20300056";;"385930.299999999988";"1953430.89999999991";"27572";"33060";"BOMMES";"1960-01-01";"couturon";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.356185050000000003";"44.5488";
"63300279";;"331616.700000000012";"2052096";"27572";"33193";"GRAYAN-ET-L'HOPITAL";"2006-09-28";"Carreau";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-1.0927364276784699";"45.4165904031791001";
"63300285";;"388633.400000000023";"1954678";"27572";"33337";"PREIGNAC";"1990-01-01";"Le Haire";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.322741269380541984";"44.5608385650958994";
"63300290";;"388409.599999999977";"1953978.625";"27572";"33337";"PREIGNAC";"1988-02-01";"Boutoc";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.32524699697922399";"44.5544879689146995";
"63300291";;"389220.099999999977";"1955941.25";"27572";"33337";"PREIGNAC";"1989-08-02";"Pick";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.315897755689680981";"44.5723690445188012";
"63300292";;"377276.900000000023";"2008224.25";"27572";"33339";"PRIGNAC-ET-MARCAMPS";"2005-12-14";"Jansier";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.489716953702080016";"45.0385876335091027";
"63300293";;"412123.5";"1980418.5";"27572";"33344";"PUJOLS";"1994-12-01";"Carcailet";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"3";"Hectomètre";"-0.0371608733840345998";"44.7989857570238001";
"63300322";;"402849";"1991053.5";"27572";"33394";"SAINT-EMILION";"1995-01-01";"Château Magdeleine (Le Bourg)";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.158534608797796989";"44.8920207496565027";
"63300327";;"406758.299999999988";"1962495.25";"27572";"33398";"SAINT-EXUPERY";"1995-01-01";"Le Grand Mayne - Catalogne";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"3";"Hectomètre";"-0.0979012105638074059";"44.6363860829050978";
"63300328";;"385665.299999999988";"1976047.75";"27572";"33408";"SAINT-GENES-DE-LOMBAUD";"2006-04-01";"Chemin de l'Eglise";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.369308424327958018";"44.7520110680482972";
"63300329";;"400595";"1969642";"27572";"33409";"SAINT-GENIS-DU-BOIS";"1975-01-01";"La Mouqueterie";"4";"Effondrement / Affaissement";"1";"Fort";"5";"Décennie";"4";"Kilomètre";"-0.178371202142631996";"44.6988872679745981";
"63300335";;"389102.200000000012";"1985935.625";"27572";"33413";"SAINT-GERMAIN-DU-PUCH";"1997-06-01";"Fonvideau";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.330186386407589016";"44.841951055222701";
"63300336";;"378568.799999999988";"2006815.75";"27572";"33415";"SAINT-GERVAIS";"1992-12-11";"Matard";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.472697490802087006";"45.026347330478302";
"63300339";;"403140.099999999977";"1991192.25";"27572";"33394";"SAINT-EMILION";"1997-01-01";"Clos des Cordeliers";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"1";"Mètre";"-0.154909616312887993";"44.8933444201521965";
"63300340";;"378664.200000000012";"2007262.25";"27572";"33425";"SAINT-LAURENT-D'ARCE";"2005-12-08";"D 1375 E5 La Gresseuse";"4";"Effondrement / Affaissement";"1";"Fort";"0";"Inconnue";"3";"Hectomètre";"-0.471695397554896978";"45.0303871108747984";
"63300341";;"378741.5";"2007346.625";"27572";"33425";"SAINT-LAURENT-D'ARCE";"2006-03-12";"La Gresseuse";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"3";"Hectomètre";"-0.470745108802251011";"45.031176269575802";
"63300343";;"396693.099999999977";"1955146.875";"27572";"33435";"SAINT-MACAIRE";"1996-02-18";"53 Cours de la République";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"4";"Kilomètre";"-0.221599928533091989";"44.567460117825199";
"63300075";;"372852";"2008504";"27572";"33067";"BOURG";"1994-02-26";"Gros Moulin - La Croix";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.545948961338929006";"45.0396590885303993";
"63300188";;"384560";"1957572";"27572";"33205";"ILLATS";"2000-11-07";"Escales";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"-0.375201229087636978";"44.5855985286396006";
"63300189";;"387407";"1960249";"27572";"33205";"ILLATS";"1988-05-01";"Le Merle";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"-0.340541219145216012";"44.6105376666013029";
"20300290";;"404419.099999999977";"1990159.19999999995";"27572";"33426";"SAINT-LAURENT-DES-COMBES";"1871-01-01";"mondottes";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"-0.138321670000000008";"44.8844220000000007";
"63300315";;"402470";"1991400";"27572";"33394";"SAINT-EMILION";"2003-11-28";;"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"1";"Mètre";"-0.163467170866797989";"44.8950229847697031";
